image_path,coordX,coordY,coordZ
./dataset/tjh/crop_image/TJH0254.nii.gz,107.81659522351501,199.19837049870804,115.57908532851403
./dataset/tjh/crop_image/TJH0043.nii.gz,264.4510088441642,225.9982405989944,71.91173248398401
./dataset/tjh/crop_image/TJH0397.nii.gz,282.71208808636453,186.35715135312708,102.2325237604359
./dataset/tjh/crop_image/TJH0085.nii.gz,231.32372641556103,171.04140200647058,59.77684693241518
./dataset/tjh/crop_image/TJH0864.nii.gz,287.68463685126125,258.45950819077996,49.06248187880545
./dataset/tjh/crop_image/TJH0405.nii.gz,94.53891401377435,222.19721557151723,82.25813602908575
./dataset/tjh/crop_image/TJH0404.nii.gz,278.44042478956777,238.36429848663263,65.40056987512175
./dataset/tjh/crop_image/TJH0302.nii.gz,251.92580452920143,228.60130177294397,89.68081421334922
./dataset/tjh/crop_image/TJH0558.nii.gz,142.25966432069328,225.48996391303234,129.2088557290465
./dataset/tjh/crop_image/TJH0776.nii.gz,80.74663233330861,172.16648511088036,42.898548171771864
./dataset/tjh/crop_image/TJH0690.nii.gz,243.50080245844086,158.3222508959266,86.75900714005635
./dataset/tjh/crop_image/TJH0511.nii.gz,89.83707027246,196.4829766208577,58.531600817564126
./dataset/tjh/crop_image/TJH0654.nii.gz,126.31060794843077,205.93819743194433,121.66395658019766
./dataset/tjh/crop_image/TJH0537.nii.gz,319.30983127930153,273.01727913309566,113.8030562495906
./dataset/tjh/crop_image/TJH0245.nii.gz,213.8725110482149,197.52969362927652,127.60998560007945
./dataset/tjh/crop_image/TJH0729.nii.gz,116.05198273693175,226.7528024531276,60.05164943155305
./dataset/tjh/crop_image/TJH0684.nii.gz,218.2000677383647,225.2699401369086,101.05772079677939
./dataset/tjh/crop_image/TJH0712.nii.gz,109.58742727860376,206.01777634130576,103.51346692523163
./dataset/tjh/crop_image/TJH0622.nii.gz,230.3423065128225,140.43496760838732,86.53898493502511
./dataset/tjh/crop_image/TJH0007.nii.gz,102.0078985742061,256.84121840570316,113.4995949449125
./dataset/tjh/crop_image/TJH0332.nii.gz,276.84196010735144,238.54520402612758,111.26389656862084
./dataset/tjh/crop_image/TJH0100.nii.gz,77.84642556355948,186.08246425115578,85.21856968784718
./dataset/tjh/crop_image/TJH0241.nii.gz,227.04580635022492,187.94783884127057,126.17498150197422
./dataset/tjh/crop_image/TJH0850.nii.gz,232.71988022967963,-166.04022988505747,97.93333538771276
./dataset/tjh/crop_image/TJH0834.nii.gz,91.76594112901513,181.0289710846443,52.09167675095004
./dataset/tjh/crop_image/TJH0084.nii.gz,220.56407837257993,202.27235677790128,115.45018137014156
./dataset/tjh/crop_image/TJH0715.nii.gz,242.64121215184755,237.1990244149017,74.6495678107466
./dataset/tjh/crop_image/TJH0724.nii.gz,259.6931883165922,171.76150159116804,51.18829913085993
./dataset/tjh/crop_image/TJH0643.nii.gz,98.0406281740761,206.6550902414251,44.47441206344246
./dataset/tjh/crop_image/TJH0006.nii.gz,98.62679960756577,174.59230190056812,99.06452348901412
./dataset/tjh/crop_image/TJH0101.nii.gz,122.89739426674858,211.60271743032894,108.7658111202419
./dataset/tjh/crop_image/TJH0137.nii.gz,143.89004509691037,271.38710420264823,125.73654768758395
./dataset/tjh/crop_image/TJH0032.nii.gz,262.401094211349,235.80691263677642,103.09590353075454
./dataset/tjh/crop_image/TJH0211.nii.gz,233.33595290251915,223.96914019715226,152.20495618838993
./dataset/tjh/crop_image/TJH0216.nii.gz,129.21691368788143,204.62846556233654,72.33430688753269
./dataset/tjh/crop_image/TJH0402.nii.gz,253.03244339462836,203.9342238994184,140.56993092544843
./dataset/tjh/crop_image/TJH0498.nii.gz,258.7504650856197,222.66083905840304,111.47926523796271
./dataset/tjh/crop_image/TJH0053.nii.gz,299.27306144720836,266.30797747379995,104.82901664472917
./dataset/tjh/crop_image/TJH0288.nii.gz,113.07054414721833,184.77728962281395,93.7077569922613
./dataset/tjh/crop_image/TJH0346.nii.gz,246.4037528672959,208.45434888880533,94.3133594053573
./dataset/tjh/crop_image/TJH0394.nii.gz,270.54920302878526,237.70649067499485,109.23767714563508
./dataset/tjh/crop_image/TJH0267.nii.gz,307.01790923674383,242.31041541501241,64.04044314237993
./dataset/tjh/crop_image/TJH0501.nii.gz,118.76163830931688,169.17922033802338,104.59259972256037
./dataset/tjh/crop_image/TJH0152.nii.gz,300.24975707518524,244.9562431677396,99.5531398032309
./dataset/tjh/crop_image/TJH0790.nii.gz,212.4032535079835,189.48207793992202,77.15737978966412
./dataset/tjh/crop_image/TJH0861.nii.gz,105.75120643853059,206.38058223430843,53.85734945061854
./dataset/tjh/crop_image/TJH0679.nii.gz,109.07261624285753,221.41666892337133,65.7305314088156
./dataset/tjh/crop_image/TJH0386.nii.gz,225.14417896220158,230.8185044346817,121.25913875994695
./dataset/tjh/crop_image/TJH0339.nii.gz,307.89880217397643,208.85430663179488,46.773035302810804
./dataset/tjh/crop_image/TJH0028.nii.gz,120.03004806027617,226.2608066370272,56.90205814323901
./dataset/tjh/crop_image/TJH0162.nii.gz,121.55342970135005,230.6129278603573,91.67174417018956
./dataset/tjh/crop_image/TJH0552.nii.gz,119.85704867081682,208.99802760434386,63.3808001765501
./dataset/tjh/crop_image/TJH0574.nii.gz,133.53003236355056,221.32849172369617,93.74152985200418
./dataset/tjh/crop_image/TJH0209.nii.gz,242.57193427384598,188.30755911412197,62.06273525449718
./dataset/tjh/crop_image/TJH0480.nii.gz,289.67656782725487,237.0664324826945,72.26221717119537
./dataset/tjh/crop_image/TJH0818.nii.gz,122.30199554393103,193.2792954244567,96.68135877813297
./dataset/tjh/crop_image/TJH0098.nii.gz,259.3483553174705,233.53082059843328,73.35005228494377
./dataset/tjh/crop_image/TJH0334.nii.gz,151.23194850766225,213.55074272470156,116.74271254568588
./dataset/tjh/crop_image/TJH0865.nii.gz,242.012885411873,196.07740012710101,88.65110775096969
./dataset/tjh/crop_image/TJH0270.nii.gz,286.716972968049,180.54950923458816,43.97588303614128
./dataset/tjh/crop_image/TJH0342.nii.gz,258.33268343957684,195.52980227083373,76.22926798550697
./dataset/tjh/crop_image/TJH0082.nii.gz,211.4605268268352,144.98806299354243,63.61930158444622
./dataset/tjh/crop_image/TJH0275.nii.gz,237.75844004656577,179.22136240599355,111.18593456508853
./dataset/tjh/crop_image/TJH0629.nii.gz,286.7668275799253,221.9447809454413,42.39557336733765
./dataset/tjh/crop_image/TJH0641.nii.gz,181.25490182588715,225.7027016800363,116.12237709316565
./dataset/tjh/crop_image/TJH0781.nii.gz,216.34686121830208,181.20733186328556,90.9628652149945
./dataset/tjh/crop_image/TJH0153.nii.gz,105.11484378228705,232.17853452907386,50.82163078067529
./dataset/tjh/crop_image/TJH0626.nii.gz,105.3707391570936,208.1577351310492,95.88729833280885
./dataset/tjh/crop_image/TJH0088.nii.gz,119.20955935511857,180.89325477154424,83.29444404279931
./dataset/tjh/crop_image/TJH0697.nii.gz,275.62960887986276,249.32105465877657,112.3016095334804
./dataset/tjh/crop_image/TJH0507.nii.gz,243.9109315205411,177.77941850992312,63.91407036207924
./dataset/tjh/crop_image/TJH0662.nii.gz,112.96452216514136,200.40014969550575,51.010744054706905
./dataset/tjh/crop_image/TJH0489.nii.gz,236.18889572622427,219.42341743255852,147.93701490759673
./dataset/tjh/crop_image/TJH0011.nii.gz,277.35055578427335,255.86825854261014,76.81782626595307
./dataset/tjh/crop_image/TJH0793.nii.gz,120.14857458203208,213.14698172605387,86.17162709611067
./dataset/tjh/crop_image/TJH0290.nii.gz,93.70777879246074,195.87033848825547,44.18511310388191
./dataset/tjh/crop_image/TJH0284.nii.gz,108.54548780487805,212.74719512195122,120.39292682926829
./dataset/tjh/crop_image/TJH0477.nii.gz,115.25253700432478,174.20666686970824,63.109441432661264
./dataset/tjh/crop_image/TJH0194.nii.gz,110.4436497135804,148.2449599645536,80.58385289742697
./dataset/tjh/crop_image/TJH0675.nii.gz,156.74392535097252,244.98320353591544,82.25791230340994
./dataset/tjh/crop_image/XU REN DOU.nii.gz,256.2636394495264,180.72164528099796,105.03843740364277
./dataset/tjh/crop_image/TJH0272.nii.gz,75.47087030878527,182.0970023985026,64.64681259020723
./dataset/tjh/crop_image/TJH0637.nii.gz,247.08748862142207,267.86980883989077,117.85811671892384
./dataset/tjh/crop_image/TJH0468.nii.gz,115.00293493558848,251.40059822214056,82.19210955178895
./dataset/tjh/crop_image/TJH0759.nii.gz,279.01871862038854,230.20235756385068,71.08753547260423
./dataset/tjh/crop_image/TJH0804.nii.gz,128.48612573564043,203.4719566407701,122.64034506656661
./dataset/tjh/crop_image/TJH0257.nii.gz,269.8893676943568,215.84351646936418,57.11616502238505
./dataset/tjh/crop_image/TJH0561.nii.gz,263.1200320162154,245.9025348089968,116.28486370075204
./dataset/tjh/crop_image/TJH0049.nii.gz,196.67667480194726,277.25196747627933,86.8155988567103
./dataset/tjh/crop_image/TJH0731.nii.gz,290.3473443632931,222.4248521886024,47.36249813683112
./dataset/tjh/crop_image/TJH0276.nii.gz,80.82678041543026,150.7587537091988,82.10652818991097
./dataset/tjh/crop_image/TJH0747.nii.gz,100.56883217324052,165.0040034575315,13.121423047177107
./dataset/tjh/crop_image/TJH0455.nii.gz,237.31683675937123,201.96258282950424,55.98179443772672
./dataset/tjh/crop_image/TJH0081.nii.gz,256.1479350937914,229.52018437807118,53.67427252916293
./dataset/tjh/crop_image/TJH0640.nii.gz,230.2612142708116,167.95837679949926,89.87719591070311
./dataset/tjh/crop_image/TJH0042.nii.gz,119.29778280542986,203.88916612798965,52.53407886231415
./dataset/tjh/crop_image/TJH0783.nii.gz,295.24752637668144,201.1535373245152,102.62772184904422
./dataset/tjh/crop_image/TJH0076.nii.gz,110.79698564379314,162.37275451333502,88.71654318042904
./dataset/tjh/crop_image/TJH0512.nii.gz,112.36015929000627,174.59418139638393,75.1051705185355
./dataset/tjh/crop_image/TJH0213.nii.gz,137.09863063647043,222.76347418601196,64.17599157314751
./dataset/tjh/crop_image/TJH0396.nii.gz,247.96352089285972,168.29176577661102,72.43037949439424
./dataset/tjh/crop_image/TJH0587.nii.gz,115.4924283588848,169.67700368717252,115.37745649783298
./dataset/tjh/crop_image/TJH0212.nii.gz,257.9620424710868,247.50945636319784,74.36738408884703
./dataset/tjh/crop_image/TJH0183.nii.gz,120.08096031278987,240.19469823158022,81.91008787241046
./dataset/tjh/crop_image/TJH0553.nii.gz,254.02288614943507,191.9343400471243,57.32716956225515
./dataset/tjh/crop_image/TJH0856.nii.gz,206.43782002596956,222.51963642599898,60.40783252076341
./dataset/tjh/crop_image/TJH0826.nii.gz,268.66041299317294,180.43576369622315,63.99601310332639
./dataset/tjh/crop_image/TJH0251.nii.gz,115.93682125537873,212.6913462195205,111.47756300799126
./dataset/tjh/crop_image/TJH0048.nii.gz,123.63776749490694,219.4600085319775,62.601526179241176
./dataset/tjh/crop_image/TJH0806.nii.gz,122.87954961339524,207.7813911424673,100.00848309199183
./dataset/tjh/crop_image/TJH0699.nii.gz,155.20421622367897,266.91099040733053,70.34797715349293
./dataset/tjh/crop_image/TJH0701.nii.gz,87.77613975799919,164.87664223876064,48.71969294248684
./dataset/tjh/crop_image/TJH0660.nii.gz,87.65710336420727,221.81654676258992,91.78461890094582
./dataset/tjh/crop_image/TJH0079.nii.gz,248.1496269415994,209.7605134640168,85.65680662009089
./dataset/tjh/crop_image/TJH0055.nii.gz,240.4222665577479,178.20085459343974,76.77554983033806
./dataset/tjh/crop_image/TJH0063.nii.gz,252.36075523549883,220.41104034993907,69.88239522427834
./dataset/tjh/crop_image/TJH0051.nii.gz,107.4271716914383,255.0069364429596,99.94654364805947
./dataset/tjh/crop_image/TJH0672.nii.gz,280.5370888746927,271.74605958534175,133.43145749849973
./dataset/tjh/crop_image/TJH0541.nii.gz,269.159342834521,187.28731195566112,61.02711797307997
./dataset/tjh/crop_image/TJH0310.nii.gz,95.54826030045204,208.44936911158126,95.5474574207394
./dataset/tjh/crop_image/TJH0602.nii.gz,169.58094433607357,253.48022328270866,51.14866936045701
./dataset/tjh/crop_image/TJH0536.nii.gz,111.8407090743274,215.7937756497948,92.20175558595531
./dataset/tjh/crop_image/TJH0132.nii.gz,261.2700317323112,281.5369467945101,50.473982543027915
./dataset/tjh/crop_image/TJH0669.nii.gz,239.11014000871072,217.72946875298766,109.37904862062739
./dataset/tjh/crop_image/TJH0547.nii.gz,108.89674221282189,141.70673056251138,89.26777696105029
./dataset/tjh/crop_image/TJH0689.nii.gz,109.94503126584418,244.315151259084,75.56303870204495
./dataset/tjh/crop_image/TJH0277.nii.gz,234.65655655601162,176.95927194138076,92.09324746589436
./dataset/tjh/crop_image/TJH0706.nii.gz,108.51728260869565,215.25143682065217,29.335957880434783
./dataset/tjh/crop_image/TJH0585.nii.gz,250.7559306282887,171.39618731869044,84.64341508746813
./dataset/tjh/crop_image/TJH0340.nii.gz,115.24297683200251,160.55813239979545,47.459631042756556
./dataset/tjh/crop_image/TJH0819.nii.gz,292.0864747575061,259.0870257254411,73.02582067014026
./dataset/tjh/crop_image/TJH0733.nii.gz,252.00767211076547,197.5602106545301,56.224975298128214
./dataset/tjh/crop_image/TJH0857.nii.gz,140.7868710660439,222.53719376688358,115.93817451129121
./dataset/tjh/crop_image/TJH0077.nii.gz,239.76241165390798,184.78918548791236,55.51613990219288
./dataset/tjh/crop_image/TJH0255.nii.gz,73.72957706128214,163.23524467106986,54.15802459813715
./dataset/tjh/crop_image/TJH0357.nii.gz,103.53178389418689,200.91787495621543,70.38159913565568
./dataset/tjh/crop_image/TJH0080.nii.gz,277.6090785370003,245.2665948398072,71.5791210660618
./dataset/tjh/crop_image/TJH0676.nii.gz,278.47476737821563,206.7945265462507,98.575916803503
./dataset/tjh/crop_image/TJH0557.nii.gz,116.44293841461325,217.99718975975873,110.25610884540252
./dataset/tjh/crop_image/TJH0526.nii.gz,227.10451229061871,176.5106707016914,64.95942709918981
./dataset/tjh/crop_image/TJH0110.nii.gz,272.74781405296596,239.51198339309303,92.53959866641505
./dataset/tjh/crop_image/TJH0442.nii.gz,161.37305238561552,327.47246676814785,132.93677949175384
./dataset/tjh/crop_image/TJH0090.nii.gz,246.93463639077675,207.87066891452855,95.45315490929526
./dataset/tjh/crop_image/TJH0514.nii.gz,122.38685167615434,211.6764310562935,57.091650853889945
./dataset/tjh/crop_image/TJH0315.nii.gz,257.3733888991581,210.7261758725571,74.90535885328269
./dataset/tjh/crop_image/TJH0054.nii.gz,244.89119034617786,195.30544281940408,56.5201080299296
./dataset/tjh/crop_image/TJH0807.nii.gz,223.9469439052165,161.49244458080847,50.286527693369756
./dataset/tjh/crop_image/TJH0009.nii.gz,253.44127860674394,241.6875826214915,62.77850769921128
./dataset/tjh/crop_image/TJH0243.nii.gz,204.37017627190204,205.51748997255646,97.04047920624868
./dataset/tjh/crop_image/TJH0555.nii.gz,246.673574304614,221.65235321911337,48.85054850240355
./dataset/tjh/crop_image/TJH0464.nii.gz,120.95039405961828,265.33205554364145,79.06984952462649
./dataset/tjh/crop_image/TJH0463.nii.gz,118.45264248205424,212.88572529749,86.88712241653418
./dataset/tjh/crop_image/TJH0030.nii.gz,219.52155203018654,168.54085224218204,53.64585087283313
./dataset/tjh/crop_image/TJH0250.nii.gz,292.99593770830717,192.3253021359636,48.416604677673334
./dataset/tjh/crop_image/TJH0215.nii.gz,105.09042881183922,188.3980913505389,89.90181412158661
./dataset/tjh/crop_image/TJH0674.nii.gz,243.78668025710434,204.17070258106918,76.46215731488599
./dataset/tjh/crop_image/TJH0056.nii.gz,283.21172546145533,203.31834563629081,61.02319554524642
./dataset/tjh/crop_image/TJH0832.nii.gz,84.0546157285222,201.38745150636726,71.73429094737449
./dataset/tjh/crop_image/TJH0618.nii.gz,97.87362602158498,183.60840903266225,117.22243500299001
./dataset/tjh/crop_image/TJH0445.nii.gz,317.2005015248594,246.31393567611426,46.24185109538065
./dataset/tjh/crop_image/TJH0320.nii.gz,257.3391316706871,153.0727818990805,95.29377672321559
./dataset/tjh/crop_image/TJH0035.nii.gz,287.0646580589439,208.42745291934486,61.97021093719033
./dataset/tjh/crop_image/TJH0696.nii.gz,136.4439497487982,216.40043248985165,104.52002297941067
